5710	81	ᓯᓚᑎᑦᑎᓐᓄᑦ
5711	81	ᐊᐅᔭᐅᓚᐅᖅᑐᒥ
5712	81	ᖃᐅᔨᓴᕐᓗᑎᒃ
5713	81	ᓄᖅᑲᖔᓚᐅᑲᓚᐅᖅᐳᖅ
5714	81	ᑐᓂᔭᐅᓯᒪᔪᖅ
5715	81	ᖃᖓᑦᑕᖅᑎᑕᐅᓯᒪᔪᒃᑯᑦ
5716	81	ᑐᑭᖏᑦ
5717	81	ᐃᓱᒪᓕᕆᓂᖅ
5718	81	ᐃᒪᖅ
5719	81	ᑕᐃᒪᐃᓐᓂᕆᔭᖓᓄᑦ
5720	81	ᐃᓕᓐᓂᐊᕐᕕᓕᒫᑦ
5721	81	ᒫᓂᑑᕙ
5722	81	ᐱᓕᕆᐊᖑᑎᓪᓗᒍ
5723	81	ᐃᑲᔫᓯᐊᓄᑦ
5724	81	ᐱᔭᕇᖅᑕᐅᑉᐸᑦ
5725	81	ᐅᖃᐅᓯᒃᓴᕋ
5726	81	ᖃᓄᖅᑑᕐᓂᕐᒧᑦ
5727	81	ᒥᔅᓴᓄᑦ
5728	81	ᐆᒻᒪᖅᑯᑎᓕᕆᔨᒃᑯᓐᓂ
5729	81	ᐃᖅᑲᓇᐃᔮᔅᓴᓄᑦ
5730	81	ᐊᐅᓪᓚᖃᑦᑕᖅᑐᓄᑦ
5731	81	ᖃᒪᓂᑦᑐᐊᕐᒥᐅᑕᐃᑦ
5732	81	ᑎᑎᕋᖅᑎᒧᑦ
5733	81	ᐃᖏᕐᕋᖃᑦᑕᖅᑐᓕᕆᓂᕐᒧᑦ
5734	81	ᑕᐅᓴᑦ
5735	81	ᐊᖏᖅᑕᐅᓚᐅᖅᑐᑦ
5736	81	ᐋᓐᓂᐊᕕᓕᐊᖅᐸᑦᑐᓄᑦ
5737	81	ᓄᓇᕗᖕᒥᐅᑦ
5738	81	ᐊᑕᐅᓯᖅᒥ
5739	81	ᑲᑎᒪᕕᐊᓂ
5740	81	ᓂᕈᐊᖏᑦᑐᑦ
5741	81	ᒥᑭᔪᓄᑦ
5742	81	ᐅᑲᓕ
5743	81	ᖃᑦᑎᐅᔪᑦ
5744	81	ᒐᕙᒪᑎᒃᑯᑦ
5745	81	ᓕᐊᕕ
5746	81	ᑲᑎᒪᔨᐅᔪᒧᑦ
5747	81	ᐊᑎᓕᐅᖅᓯᒪᔪᖁᑎᖃᕈᓐᓃᕋᒪ
5748	81	ᐊᖏᔫᑎᓄ
5749	81	ᒪᓕᒐᓕᕆᔨᒃᑯᓐᓂᑦ
5750	81	ᐃᓱᒪᖅᓴᖅᓯᐅᖅᑕᐅᓂᖓ
5751	81	ᕕᔅᐱᓐᔅᑭ
5752	81	ᓱᕈᓰᓪᓗ
5753	81	ᐊᐱᖅᑯᓯᔅᓴᐃᑦ
5754	81	ᐃᒪᐃᓂᐊᕐᓗᑎ
5755	81	ᓇᓗᓇᓐᖏᑦᑐᑦ
5756	81	ᓄᓇᑖᖃᑕᐅᓯᒪᔪᓄᑦ
5757	81	ᐃᖏᕐᕋᔾᔪᑎᓕᕆᔨᒃᑯᑦ
5758	81	ᐱᖅᑯᓯᓕᕆᕝᕕᒃ
5759	81	ᓈᖅᖢᒍ
5760	81	ᐊᑎᓕᐅᕈᑕᐅᓯᒪᔪᒥᓂᕐᓄᑦ
5761	80	ᓴᖅᑮᖁᓪᓗᒋᑦ
5762	80	ᓯᕗᓕᖅᑎᑦ
5763	80	ᑎᒥᐅᑉ
5764	80	ᐃᓗᓕᖏᓐᓄᑦ
5765	80	ᒪᓕᒐᓕᐅᖅᑎᓂ
5766	80	ᐱᖁᔭᑦᓴᖅ
5767	80	ᐊᐱᕆᔪᒪᒐᒃᑯ
5768	80	ᐃᓱᒪᒋᕙᕋ
5769	80	ᑐᓴᓚᐅᕋᑦᑕ
5770	80	ᖃᐅᔨᒪᖁᓪᓗᒋᑦ
5771	80	ᐅᖃᐅᑎᒍᒪᔭᕋ
5772	80	ᐱᓕᕆᔨᒃᑲ
5773	80	ᐱᓕᕆᐊᒃᓴᖏᓐᓂᒃ
5774	80	ᐱᓇᓱᐊᕈᓯᕐᒥᑦ
5775	80	ᐱᕙᓪᓕᐊᑎᑦᑎᓂᕐᒥᒃ
5776	80	ᐃᓄᓕᕆᔨᓂᒃ
5777	80	ᐃᓕᓐᓂᐊᕈᑎᑦ
5778	80	ᐃᓅᓱᒃᑐᓂᒃ
5779	80	ᐱᓕᕆᓂᐅᔪᖅ
5780	80	ᑮᓇᐅᔭᖃᖅᑎᑕᐅᓂᖓ
5781	80	ᐱᖃᓐᓇᕆᔭᕋ
5782	80	ᑲᒪᒋᔭᐅᒻᒪᑕ
5783	80	ᑮᓇᐅᔭᕐᒥᒃ
5784	80	ᐋᖅᑭᐅᒪᔾᔪᑎᓪᓗ
5785	80	ᐃᑉᐱᐊᕐᔪᒃ
5786	80	ᐃᓕᓐᓂᐊᕈᑎᔅᓴᐃᑦ
5787	80	ᓇᓪᓕᐊᓐᓂ
5788	80	ᓇᒻᒥᓂᕆᔭᓄᑦ
5789	80	ᒪᐃᔭᐅᔪᑦ
5790	80	ᓄᓇᕗᑦᒧ
5791	80	ᐊᒃᑐᐊᓂᖃᖅᑐᓂᒃ
5792	80	ᐅᖃᐅᓯᕆᔪᒪᓪᓗᒍ
5793	80	ᒪᒃᑯᑦᑐᖁᑎᕗᑦ
5794	80	ᑎᓴᒪᐅᔪᑦ
5795	80	ᑕᐃᑦᓱᒨᓇ
5796	80	ᐃᓚᒃ
5797	80	ᐃᓂᖅᑎᕆᓂᖅ
5798	80	ᐃᓄᒋᐊᓐᓂᖏᑦ
5799	80	ᐅᖃᓚᐅᖅᓯᒪᖕᒪᑦ
5800	80	ᐲᖅᑕᐅᓗᓂ
5801	80	ᐊᐅᓚᐅᑎᓂᒃ
5802	80	ᐱᓯᓂᓯᓄᑦ
5803	80	ᑮᓇᐅᔾᔭᔅᓵᖏᑦ
5804	80	ᓄᓇᕗᒻᒥᐅᑕᐅᓪᓗᑕ
5805	80	ᐋᓐᓂᐊᕕᓕᐊᖃᑦᑕᖅᑐᓄᑦ
5806	80	ᐃᑲᓂ
5807	80	ᐊᖓᔪᖅᑳᕆᔭᐅᔪᓄᑦ
5808	80	ᐃᒃᓯᕙᐅᑕᐅᔪᖅ
5809	80	ᒪᓕᒐᓕᐅᕐᕕᒻᒧ
5810	80	ᐃᒫᖃᐃ
5811	80	ᐊᖓᔪᖅᑳᖑᔪᒧᑦ
5812	80	ᐊᑐᖅᑕᐅᓂᖏᓐᓄᑦ
5813	80	ᐋᓐᓂᐊᔪᓂᒃ
5814	80	ᓄᓇᕐᔪᐊᓕᒫᒥ
5815	80	ᐅᔾᔨᕆᓚᐅᕐᒥᔪᑦ
5816	80	ᑐᖏᓕᓐᓄᑦ
5817	80	ᐃᓕᖓᓂᖃᕐᑐᐃᑦ
5818	80	ᐊᖏᕐᕋᖃᓐᖏᑦᑐᓄᑦ
5819	80	ᑐᑭᓯᒋᐊᕈᑎᐅᔪᓂᑦ
5820	80	ᑲᑎᒪᓂᖃᑦᑎᓪᓗᒋᑦ
5821	80	ᐅᐃᓂᐸᐃᒡᒥ
5822	80	ᐊᒡᓗᒃᑲᒃ
5823	80	ᐱᖁᔨᕗᖔᕐᒧᑦ
5824	79	ᑭᖑᓂᐊᒍᓪᓗ
5825	79	ᐸᐃᑉᐹᓂᑦ
5826	79	ᐊᖏᖃᑎᒌᒍᑎᐅᑉ
5827	79	ᖁᔭᓐᓇᒦᕈᒪᒻᒥᔭᒃᑲ
5828	79	ᐊᒡᒍᖅᓯᒪᔪᓂᒃ
5829	79	ᐃᖅᑲᓇᐃᔭᖅᑎᖁᑎᕗᑦ
5830	79	ᑭᕙᓪᓕᕐᒥᒃ
5831	79	ᐃᒡᓗᓕᕆᓂᕐᒥᒃ
5832	79	ᑐᑭᓯᒋᐊᕈᑦ
5833	79	ᑲᑎᒪᔨᕐᔪᐊᑦ
5834	79	ᑭᓱᓪᓗ
5835	79	ᑮᓇᐅᔭᒃᑲᓂᕐᓂᒃ
5836	79	ᒪᑐᐃᖅᓯᔾᔪᑎᓂᒃ
5837	79	ᑳᓐᑐᕌᒥᒃ
5838	79	ᓇᐅᒃᑯᓕᒫᖅ
5839	79	ᓇᓗᓇᐃᖅᓯᓯᒪᒻᒪᑦ
5840	79	ᐃᑲᔪᕈᑎᓂᒃ
5841	79	ᑎᒥᐅᔪᐃᑦ
5842	79	ᐱᓇᓱᐊᕈᓯᕐᓄᑦ
5843	79	ᖃᐅᔨᒪᒐᒃᑯ
5844	79	ᐅᓂᒃᑳᓕᐊᓄᑦ
5845	79	ᐊᔾᔨᒌᖏᒻᒪᑕ
5846	79	ᐅᓂᒃᑳᖑᔪᒥᒃ
5847	79	ᓄᓇᓕᖕᓂᓪᓗ
5848	79	ᐄᑉᐳ
5849	79	ᐊᒻᒪᓗᒃᑲᓐᓂᖅ
5850	79	ᑲᔪᓯᒋᐊᕐᓗᑕ
5851	79	ᓱᓇᐅᒻᒪᖔᑕ
5852	79	ᐱᔪᓐᓇᐅᑎᖏᓐᓂᑦ
5853	79	ᒪᓕᑦᑕᐅᔭᕆᐊᓖᑦ
5854	79	ᐸᕐᓇᐅᑕᐅᓯᒪᔪᑦ
5855	79	ᒐᕙᒪᐅᔪᓂᒃ
5856	79	ᐱᖓᔪᒃᓵᓐᓂᒃ
5857	79	ᐅᖃᓕᒫᖅᑕᐅᔪᓐᓇᖁᓪᓗᒍ
5858	79	ᓇᓗᓇᐃᕐᓗᒍ
5859	79	ᐃᑯᒻᒪᖅᑯᑎᑦ
5860	79	ᐋᕼᐊᓘᓇ
5861	79	ᐊᑦᑕᓇᖅᑕᐃᓕᓂᕐᒧᑦ
5862	79	ᐃᒻᒪᖄᓕ
5863	79	ᐅᖃᖃᑦᑕᖅᓯᒪᒐᒪ
5864	79	ᐃᓕᑕᕐᓯᔪᒪᔪᖓ
5865	79	ᑕᒪᕐᒥᓕᒫᑦᑎᐊᖅ
5866	79	ᓈᓕᖅᑐᑦ
5867	79	ᖃᖓᑐᐃᓐᓇᑦᑎᐊᖅ
5868	79	ᑎᑎᕋᕐᕕᖓᓂ
5869	79	ᐱᓕᕆᖃᑦᑕᕐᒪᑕ
5870	79	ᐊᑭᑐᔪᖅᓯᐅᑏᑦ
5871	79	ᖃᐃ
5872	79	ᐅᖃᐅᓯᕆᔭᖏᓐᓂᒃ
5873	79	ᖃᐅᒻᒪᖅᑯᑏᑦ
5874	79	ᕿᒥᕐᕈᓪᓗᒍ
5875	79	ᐋᖅᑭᒃᓯᒪᓂᖏᓐᓄᑦ
5876	79	ᐃᓱᓕᑦᑐ
5877	79	ᓛᒻ
5878	79	ᐊᕐᕌᒎᓂᐊᖅᑐᒥᑦ
5879	79	ᑕᓪᓕᒪᐅᔪᑦ
5880	79	ᐋᒡᒑᖅᑐᖃᖅᑳ
5881	79	ᒍᕋᐃ
5882	79	ᐊᑐᕈᒫᕐᓂᐊᖅᑐᓄᑦ
5883	79	ᒍᕆᑦ
5884	79	ᕿᒥᕈᔩᑦ
5885	79	ᐊᒃᑐᕝᕙ
5886	79	ᖃᐅᔨᒪᑦᑎᐊᕐᒪᑦ
5887	79	ᐊᑭᖏᓄ
5888	79	ᐃᓚᒌᓪᓗ
5889	79	ᐃᓅᓱᒃᑐᓄᓪᓗ
5890	79	ᐅᖃᖅᑏᑦᑎᔩ
5891	79	ᓂᕈᐊᕈᑕᐅᓂᐊᖅᑐᑦ
5892	78	ᐱᔨᑦᓯᕋᐅᑎᓂᒃ
5893	78	ᒪᓕᒐᓕᐅᕐᕕᖕᒥᑦ
5894	78	ᐃᓚ
5895	78	ᑎᓕᐅᕈᑎᑦ
5896	78	ᐊᓯᖏᑎᑐᑦ
5897	78	ᐊᐅᓚᓂᖏᓐᓂᑦ
5898	78	ᐅᑭᐊᒃᓵᒥ
5899	78	ᖃᐅᔨᒪᔭᐅᔪᖅ
5900	78	ᑕᓪᓕᒥᕐᒥ
5901	78	ᐱᓕᕆᐊᖏᓐᓂᑦ
5902	78	ᒐᕙᒪᖃᕐᕖᑦ
5903	78	ᐃᓚᒋᓪᓗᒋᑦ
5904	78	ᕿᑐᕐᖓᒃᑲ
5905	78	ᓇᓗᓇᐃᔭᖅᓯᒪᔪᓂᒃ
5906	78	ᐅᖃᐅᓯᕋ
5907	78	ᑕᐃᑲ
5908	78	ᐱᓇᓱᐊᕈᓯᓕᒫᖅ
5909	78	ᐃᒡᓗᖃᖅᑐᑦ
5910	78	ᑭᓲᕙᑦ
5911	78	ᑭᓱᑐᐃᓐᓇᖅ
5912	78	ᐃᖅᑲᖅᑐᐃᔩᑦ
5913	78	ᓇᓗᓇᐃᖅᓯᔪᖅ
5914	78	ᓂᕆᐅᒃᐳᒍᑦ
5915	78	ᑲᑎᒪᓃᑦ
5916	78	ᐃᓕᖅᑯᓯᖓᓂᒃ
5917	78	ᑲᔪᓯᑦᑎᐊᖁᓪᓗᒋᑦ
5918	78	ᐊᖏᖅᑕᐅᑉᐸᑕ
5919	78	ᓇᒻᒥᓂᖁᑎᖃᖅᑐᑦ
5920	78	ᐅᖃᐅᑎᒍᓐᓇᖅᑕᕋ
5921	78	ᑭᐅᓂᐊᖅᑐᖅ
5922	78	ᒥᕝᕖᑦ
5923	78	ᐱᓇᓱᐊᕈᓯᕆᔭᑦᑎᓐᓂ
5924	78	ᑕᐃᒪᖓᑦ
5925	78	ᓴᖅᑭᔮᖅᑎᑦᑎᓂᕐᒧᑦ
5926	78	ᕿᒥᕐᕈᔨᓄᑦ
5927	78	ᒥᑦᑎᒪᑕᓕᒻᒥᑦ
5928	78	ᐊᓂᒍᖅᑐᑦ
5929	78	ᓱᕈᓯᓛᑦ
5930	78	ᑕᐃᒪᓐᓇᐃᑦᑐᒧᑦ
5931	78	ᕿᓂᖅᑎᓪᓗᒋᑦ
5932	78	ᐱᓕᕆᖃᑎᒌᑦ
5933	78	ᑲᑎᒪᓚᐅᕐᒪᑕ
5934	78	ᑲᑎᒻᒪᔩᑦ
5935	78	ᖃᓪᓗᓇᐅᔭᕈᓐᓇᖏᑦᑐᑦ
5936	78	ᕿᒥᕐᕈᓪᓗᑕ
5937	78	ᐅᑭᐊᒃᓵᖓᓂ
5938	78	ᖁᕕᐊᓱᒃᐳᑦ
5939	78	ᓴᒥᒃ
5940	78	ᐆᒻᒪᖅᑯᑎᓕᕆᔨᒃᑯᓐᓂᑦ
5941	78	ᐅᓐᓄᐊᒃᑯᑦ
5942	78	ᑲᑎᒪᔨᐅᖃᑎᒃᑲᓗ
5943	78	ᐃᓕᓐᓂᐊᖃᑦᑕᖅᑐᑦ
5944	78	ᒥᓂ
5945	78	ᖃᓄᐃᓕᖓᓂᐊᕐᒪᖔᖅ
5946	78	ᐊᔾᔨᖓᓂ
5947	78	ᖃᖓᑦᑕᐅᑎᖏᓐᓄᑦ
5948	78	ᐃᓪᓘᔪᑦ
5949	78	ᐃᓕᖅᑯᓯᖏᓐᓂᑦ
5950	78	ᒪᒃᑯᑦᑐᓄ
5951	78	ᖃᐅᔨᒪᓂᐊᖅᐳᒍᑦ
5952	78	ᑏᓰᕝᕙ
5953	78	ᐅᖅᓱᖅ
5954	78	ᓄᓇᓂᒃ
5955	78	ᐸᖅᓴᐃᔩᑦ
5956	78	ᐱᓕᕆᕕᐊᓂᒃ
5957	78	ᐱᓕᕆᐊᕆᓂᐊᖅᑕᖏᑦᑕ
5958	78	ᖃᓄᐃᓐᖏᑦᑐᖅ
5959	78	ᐱᓕᕆᕕᐋ
5960	78	ᐱᖁᔨᕗᖔᖅᑐᖃᕐᒪᑦ
5961	78	ᑐᓪᓕᐊᓂ
5962	78	ᑐᑭᓯᓇᕐᓂᕈᒪ
5963	78	ᓄᓇᕗᑦᒥᐅᓪᓗ
5964	78	ᑕᑦᕙᓂ
5965	77	ᑐᓵᔨᑯᑦ
5966	77	ᐃᓚᐅᖃᑕᐅᔪᑦ
5967	77	ᑲᑎᒪᓂᐅᔪᒥ
5968	77	ᐊᖑᑎᓂᒃ
5969	77	ᐃᓱᒪᒋᔭᐅᔪᓂᒃ
5970	77	ᖃᐅᔨᒪᔭᑐᖃᖓ
5971	77	ᐃᓕᓐᓂᐊᕕᓐᓄᑦ
5972	77	ᓄᓇᕗᒥᓗ
5973	77	ᓯᓚᑦᑐᓴᕐᕕᖕᒥ
5974	77	ᐱᓕᕆᐊᖑᒻᒪᑦ
5975	77	ᑭᖑᓂᖓᓂ
5976	77	ᑮᓇᐅᔭᖅᑐᕈᑎᑦ
5977	77	ᓈᒻᒪᒃᑐᒥᒃ
5978	77	ᐃᓄᓕᕆᔨᒃᑯᓐᓂᒃ
5979	77	ᐃᓚᐅᓗᑎᒃ
5980	77	ᖃᖏᖅᖠᓂᕐᒥ
5981	77	ᕼᐋᒻᓚᒃᑯᓐᓂ
5982	77	ᐸᕐᓇᐅᑎᒥ
5983	77	ᐃᓛᒃᑰᖓᔪᒥᒃ
5984	77	ᖃᖓᓕᒫᖅ
5985	77	ᑲᑎᓪᓗᒍ
5986	77	ᐅᓂᒃᑳᓄᑦ
5987	77	ᐸᓂᖓ
5988	77	ᓇᓗᓇᐃᖅᓯᔪᒪᔪᖓ
5989	77	ᑲᑎᒪᓂᕆᔭᕗᑦ
5990	77	ᐊᒡᒋᖅᑐᓂᑦ
5991	77	ᒪᓕᒃᑐᑎᒃ
5992	77	ᐱᓕᕆᐊᖃᖅᑐᒍᑦ
5993	77	ᐱᖁᔭᒥᒃ
5994	77	ᑮᓇᐅᔭᓕᕆᓂᕐᒥᑦ
5995	77	ᑕᐃᒪᖓᓂᑦ
5996	77	ᐱᓕᕆᐊᒥᓂᒃ
5997	77	ᓄᓇᓕᕆᓂᕐᒧᑦ
5998	77	ᐱᕙᓪᓕᐊᑎᑦᑎᓂᕐᒥᑦ
5999	77	ᑕᖄᓂ
6000	77	ᑲᑎᒪᔨᕋᓛᖑᔪᓂᒃ
6001	77	ᓘᑦᑖᓄᑦ
6002	77	ᑮᓇᐅᔭ
6003	77	ᐃᓱᒫᓗᒍᑕᐅᔪᑦ
6004	77	ᐃᒪᕐᒥᐅᑕᓕᕆᔨᒃᑯᓐᓄᑦ
6005	77	ᐃᑉᐸᒃᓵᓂ
6006	77	ᐊᕐᕌᒍᓖᑦ
6007	77	ᐅᖃᕈᓐᓇᖅᑐᑦ
6008	77	ᓇᓂᓯᕕᐅᑉ
6009	77	ᑐᒃᓯᕋᐅᑕᐅᔪᖅ
6010	77	ᓱᓇᒃᑯᑖᓄᑦ
6011	77	ᐃᖅᑲᓇᐃᔭᖅᑎᓐᓂᒃ
6012	77	ᐱᑕᖃᕈᓐᓃᖅᐸᑦ
6013	77	ᓄᓇᓕᖏᓐᓂᒃ
6014	77	ᐊᓗᑭ
6015	77	ᐅᖃᐅᓯᖃᖅᑎᓪᓗᖓ
6016	77	ᐃᓚᒋᐊᕈᑎᒃᓴᐃᑦ
6017	77	ᐃᓚᔮᕇᓄᑦ
6018	77	ᓈ
6019	77	ᐊᖏᑎᒋᔪᒥᒃ
6020	77	ᐅᐃᖓ
6021	77	ᒪᐃᖑᑎᓪᓗᒍ
6022	77	ᓈᓴᐅᑎᖏᓐᓂᒃ
6023	77	ᑕᐃᒪᒎᖅ
6024	77	ᓂᕿᑦᑎᐊᕙᓕᕆᓂᖅ
6025	77	ᐱᔾᔪᑎᒋᓗᐊᖅᖢᒍ
6026	77	ᐊᑐᖅᑐᒃᓴᐅᔪᑦ
6027	77	ᕿᓯᓐᓂᒃ
6028	77	ᐋᓐᓂᐊᕕᖓ
6029	77	ᐃᖏᕐᕋᖃᑦᑕᖅᑐᓕᕆᔨᒃᑯᑦ
6030	77	ᑐᓂᕐᕈᓯᐊᑦ
6031	77	ᒪᓕᒐᒃᓴᒥ
6032	77	ᓇᒻᒥᓂᖃᖅᑐᓄ
6033	77	ᓇᓗᓇᓐᖏᓚᖅ
6034	77	ᑖᒃᑯᓂᓐᖓ
6035	77	ᐱᑕᖃᑦᑐᖅ
6036	77	ᒪᑭᒪᓂᖏᓐᓄᑦ
6037	77	ᐱᔨᑦᑎᕋᖅᑐᓕᕆᔨᒃᑯᓐᓄᑦ
6038	77	ᐋᓐᓂᐊᖃᕐᓇᓐᖏᑦᑐᓕᕆᔨᒃᑯᓐᓂᑦ
6039	77	ᑕᐃᒪᐃᑦᑑᖕᒪᑦ
6040	76	ᐃᓄᑐᐃᓐᓇᕐᓄᑦ
6041	76	ᐱᒻᒪᕆᐅᔪᒧᑦ
6042	76	ᑲᑎᒪᔨᕋᓛᖑᔪᓂᑦ
6043	76	ᑖᑉᑯᐊᑦ
6044	76	ᐅᖃᒃᑲᓐᓂᕈᒪᔪᖓ
6045	76	ᐃᓪᓗᓕᕆᔨᕐᔪᐊᑯᓐᓂ
6046	76	ᐊᑭᓕᖅᓱᖅᑕᐅᒐᑎᒃ
6047	76	ᖃᐅᔨᒪᔪᐃᓐᓇᐅᕗᒍᑦ
6048	76	ᑐᓴᕆᐊᒃᓴᖅ
6049	76	ᒐᕙᒪᑐᖃᒃᑯᑎᒍᑦ
6050	76	ᐱᒋᐊᖅᑎᑕᐅᔪᖃᕐᒪᑦ
6051	76	ᐱᓕᕆᐊᕆᕙᓪᓕᐊᔭᕗᑦ
6052	76	ᑮᓇᐅᔭᖅᑑᑎᒃᓴᑦ
6053	76	ᓲᓯ
6054	76	ᐅᖃᑲᐃᓐᓇᕐᒪᑦ
6055	76	ᑭᐅᔾᔪᑎᓐᓄᑦ
6056	76	ᖃᐅᔨᒪᕗᑎᑦ
6057	76	ᒐᕙᒪᒃᑯᖏ
6058	76	ᐱᓕᕆᕕᒋᔭᕋ
6059	76	ᐊᓪᓚᐃᑦ
6060	76	ᐃᒻᒥᒃᑰᖅᑐᑦ
6061	76	ᐊᕐᕌᒎᓂᐊᖅᑐᖅ
6062	76	ᑭᒃᑯᓐᓂᒃ
6063	76	ᐱᖁᔭᖅᑎᒍᑦ
6064	76	ᐊᑐᕚᒥ
6065	76	ᐊᒡᒋᖅᑐᓂᒃ
6066	76	ᑮᓇᐅᔭᖃᖅᑎᑕᐅᓂᖏᓐᓄᑦ
6067	76	ᐊᐅᓚᔾᔪᑎᒃᓴᓄᑦ
6068	76	ᐃᖅᑲᓇᐃᔭᖅᑎᒧᑦ
6069	76	ᐃᕕᐊᖏᒃᑯᑦ
6070	76	ᑲᑎᒪᔾᔪᑎᒃᓴᑎᓐᓂ
6071	76	ᐊᖅᓴᕐᓃᑦ
6072	76	ᓯᕗᓕᖅᑎᐅᓂᕐᒧᑦ
6073	76	ᑖᒃᓯᓄᑦ
6074	76	ᐃᓯᖅᐸᓪᓕᐊᔪᑦ
6075	76	ᐱᓕᕆᕝᕕᖏᓐᓄᑦ
6076	76	ᐃᓚᖏᑦᑕᐅᖅ
6077	76	ᓘᑎ
6078	76	ᐊᖅᑯᑎ
6079	76	ᐊᑐᖅᑕᐅᓂᐊᖅᑐᓄᑦ
6080	76	ᓄᓇᖓᓄᑦ
6081	76	ᐊᓯᐊᓂᖔᖅ
6082	76	ᑕᐃᓐᓇᑦᑕᐅᖅ
6083	76	ᑲᑎᒪᔨᕋᓛᖑᐃᓐᓇᕐᓂᐊᖅᑐᓄᑦ
6084	76	ᐃᖅᑲᖅᑐᐃᓂᓕᕆᔨᒃᑯᑦ
6085	76	ᓇᐃᓪᓕᒋᐊᕐᓯᒪᔪᑦ
6086	76	ᐊᕕᒃᑐᖅᓯᒪᔪᓂᑦ
6087	76	ᓴᓇᑎᓪᓗᒋᑦ
6088	76	ᕿᒥᕐᕈᓚᐅᖅᑎᓪᓗᒋᑦ
6089	76	ᓴᖅᑭᑦᑎᔭᕆᐊᒃᓴᖅ
6090	76	ᐋᓐᓂᐊᕕᒻᒥᑦ
6091	76	ᐅᓄᖅᑐᐊᓗᐃᑦ
6092	76	ᐊᐅᓪᓚᖃᑦᑕᕐᓂᕐᒧᑦ
6093	76	ᓱᓕᑦᑎᐊᕐᓂᕐᒧᑦ
6094	76	ᖁᓚᓐᖏᑦᑐᖓ
6095	76	ᓯᓚᑦᑐᖅᓴᕐᕕᐅᑉ
6096	76	ᑭᓐᖓᕐᓄᑦ
6097	76	ᑯᓛᑦ
6098	76	ᓂᑯᕕᔾᔪᑎᖃᖅᑐᖓ
6099	76	ᐃᖅᑲᓇᐃᔭᖅᑏᓐ
6100	76	ᐸᐸᑦᑎᔨᒃᑯᑦ
6101	75	ᔫᕋᐃᔭᔅ
6102	75	ᐸᓖᓯᖓ
6103	75	ᑕᑉᕙᓂ
6104	75	ᐃᓕᖅᑯᓯᕐᒥᒃ
6105	75	ᐃᓕᓐᓂᐊᕕᒻᒧᑦ
6106	75	ᐋᓐᓂᐊᕕᖕᒧᑦ
6107	75	ᐱᕙᓪᓕᐊᔪᓕᕆᓂᕐᒥᒃ
6108	75	ᑲᔪᓯᔪᑦ
6109	75	ᒪᕐᕉᓕᖅᑑᒃ
6110	75	ᐃᓱᒪᒋᔭᕗᑦ
6111	75	ᒥᒃᓵᓂ
6112	75	ᐱᔨᑦᓯᕈᑏᑦ
6113	75	ᐱᓕᕆᔨᐅᔪᓂᒃ
6114	75	ᖁᔭᓈᖅᑕᐅᖁᓪᓗᒍ
6115	75	ᑕᖅᑭᐅᓂᐊᖅᑐᒥ
6116	75	ᑎᑎᖅᑲᒥᑦ
6117	75	ᐱᔾᔪᑎᖃᕐᑐᖅ
6118	75	ᑲᑎᒪᔪᑦ
6119	75	ᐱᖁᔨᕗᖔᕈᑎᖓ
6120	75	ᐅᖃᐅᓯᒃᑯᓐ
6121	75	ᐊᑐᖅᑕᐅᑎᓪᓗᒍ
6122	75	ᐃᖅᑲᓇᐃᔭᖅᑎᖓ
6123	75	ᐃᒥᐊᓘᑉ
6124	75	ᑕᑯᓗᒍ
6125	75	ᐱᔨᑦᓯᕐᓃᑦ
6126	75	ᑮᓇᐅᔭᐃ
6127	75	ᓄᓇᕗᑦᒥᐅᓂᒃ
6128	75	ᓴᖅᑭᖅᑎᑕᐅᔪᑦ
6129	75	ᕿᒥᕐᕈᓗᑕ
6130	75	ᐊᖓᔪᖅᑳᖏᓐᓄᑦ
6131	75	ᒪᑉᐱᒐᐃᑦ
6132	75	ᑕᐃᔭᐅᔪᑦ
6133	75	ᐃᖃᓗᓕᕆᓂᖅ
6134	75	ᓇᓗᓇᐃᖅᓯᔪᒪᓪᓗᖓ
6135	75	ᖁᕕᐊᓲᑎᖃᕐᓂᖅ
6136	75	ᒍᐊᑕᓐ
6137	75	ᐊᑎᓕᐅᕈᑕᐅᓯᒪᔪᓄᑦ
6138	75	ᐃᓱᓕᒃᑐᖅ
6139	75	ᓴᓇᔭᐅᔪᑦ
6140	75	ᐅᔭᕋᓐᓂᐊᕐᕕᒃ
6141	75	ᑐᒃᓯᕋᐅᑎᖏᑦ
6142	75	ᖃᐅᔨᒪᕚ
6143	75	ᓅᑦᑎᕗᖓ
6144	75	ᐊᑎᓕᒃ
6145	75	ᐳᓴᓐᑎᒧᑦ
6146	75	ᐱᓕᒻᒪᖅᓴᐃᓂᖅ
6147	75	ᖏᓐᓃᑦᑐᑦ
6148	75	ᐱᓕᕆᐊᖓ
6149	75	ᑭᓇᐅᔭᐃᑦ
6150	75	ᐃᒻᒥᓃᖅᑕᐃᓕᑎᑦᑎᓂᕐᒧᑦ
6151	75	ᑭᐊᓕ
6152	75	ᐃᑲᔪᕈᑕᐅᔪᓂᒃ
6153	75	ᐅᖃᐅᓯᖅᑕᖏᑦ
6154	75	ᓯᕗᓂᒃᓴᐅᓂᐊᖅᑐᒥ
6155	75	ᐅᑯᐊᓗ
